scenario,bad_debt_usd
3499,1433301218.0143626
3500,1365344621.8867502
3501,1346490293.0813673
3502,1341015956.8110123
3503,1359105016.7769501
3504,1363588175.0626996
3505,1325732751.6365907
3506,1366208094.231475
3507,1353444986.757066
3508,1357216510.1149385
3509,1351101951.5401087
3510,1400448071.8965204
3511,1360830278.9845295
3512,1370370699.8409982
3513,1301242895.7358787
3514,1381478119.3994746
3515,1320675596.3312728
3516,1386624226.5532212
3517,1313580245.8606825
3518,1303786234.3919601
3519,1356334712.951378
3520,1351943467.6369755
3521,1404261559.6065037
3522,1373685200.567574
3523,1323664648.2888334
3524,1376848703.996117
3525,1331285923.549905
3526,1353136437.1821845
3527,1367228139.6371155
3528,1312801948.3243375
3529,1375985983.2934728
3530,1359397680.0568478
3531,1328976171.6024585
3532,1383200965.9308658
3533,1370793854.8326273
3534,1354451637.5651314
3535,1363632999.3289015
3536,1340091496.3079216
3537,1374736521.687817
3538,1327507801.3248532
3539,1318753156.824016
3540,1297582345.2358432
3541,1353410131.5735312
3542,1346897507.9347486
3543,1400395845.734421
3544,1383543101.936881
3545,1333070570.9476285
3546,1361866608.827779
3547,1327712675.7236228
3548,1359863601.3732083
3549,1390730294.0305893
3550,1326480420.590896
3551,1423399123.8240304
3552,1381792718.2201262
3553,1373602283.5741386
3554,1368009610.0635784
3555,1377038738.598193
3556,1396845199.0099847
3557,1367814434.1308413
3558,1358653317.9031126
3559,1357587863.8203819
3560,1389434612.503006
3561,1403937923.425968
3562,1359222192.7731583
3563,1382780531.6988013
3564,1278222411.131558
3565,1387899226.0251453
3566,1350728590.6987987
3567,1391097844.1674545
3568,1270157324.157015
3569,1344875489.45355
3570,1334706993.986301
3571,1390709084.473044
3572,1424655984.6287212
3573,1415563224.2447793
3574,1365366924.5152032
3575,1358354094.9167936
3576,1322693633.0440555
3577,1331659504.7724726
3578,1353155886.566973
3579,1320251671.9594157
3580,1395800221.8751369
3581,1354761211.5581176
3582,1320709728.6278613
3583,1383667839.80047
3584,1309724914.9302776
3585,1333708851.8362398
3586,1325480152.0560725
3587,1381629122.488939
3588,1375929023.007808
3589,1326280868.7627933
3590,1317391345.0483692
3591,1341857367.9297805
3592,1312772679.5107553
3593,1394012038.5350823
3594,1393174211.893354
3595,1334060570.8213422
3596,1341568043.8448095
3597,1297347596.8191855
3598,1297400223.173213
3599,1320784752.3712583
3600,1332260582.3111022
3601,1365734230.2883945
3602,1353425665.6092482
3603,1340702543.3260252
3604,1382545277.8702753
3605,1342398781.2015572
3606,1379186381.266889
3607,1369760963.645084
3608,1323296052.7579272
3609,1298161832.7786064
3610,1401218760.5265715
3611,1262054608.9365454
3612,1290349124.9835854
3613,1388067857.8777583
3614,1365569527.15695
3615,1347307477.4156022
3616,1341693711.2055697
3617,1348111550.1201603
3618,1323680053.9929569
3619,1321476936.6101508
3620,1350449329.2755687
3621,1373308292.0848322
3622,1363656957.4553435
3623,1356662770.9015656
3624,1346495290.5770717
3625,1310747447.8899283
3626,1314564058.8712597
3627,1366676936.5018418
3628,1328425857.9533951
3629,1335372574.4562583
3630,1305697882.380545
3631,1461369746.5373533
3632,1345880260.814716
3633,1346391432.3124318
3634,1338904766.8137133
3635,1390669227.4764862
3636,1333797908.835786
3637,1318955782.609367
3638,1322750501.9791174
3639,1361181239.8214586
3640,1348944093.9555159
3641,1369374235.3093576
3642,1362785943.0047266
3643,1335323676.9531116
3644,1343932172.6980062
3645,1401243430.4001937
3646,1401394379.9319215
3647,1377017110.3022091
3648,1375748351.9854794
3649,1350593754.2721043
3650,1364459603.748633
3651,1324954128.2508883
3652,1285350597.0561452
3653,1336547337.2717283
3654,1398165796.892317
3655,1360809492.1342793
3656,1269049467.000697
3657,1332544124.9261572
3658,1348494656.1826904
3659,1415122875.0815928
3660,1328311403.150143
3661,1355621439.5209155
3662,1335144601.205933
3663,1390702867.590274
3664,1386210563.3128164
3665,1452759139.9436755
3666,1309208778.8631375
3667,1312714565.2219894
3668,1314936163.85138
3669,1355852643.0811245
3670,1390133227.9346929
3671,1387284868.926399
3672,1359310788.5901701
3673,1322285744.4321692
3674,1317954390.6155002
3675,1349704650.1860852
3676,1356627554.543973
3677,1307607694.5684853
3678,1371566469.4798138
3679,1354257787.0050495
3680,1380921694.0480134
3681,1334005089.4949346
3682,1305230258.188551
3683,1283716901.7841165
3684,1314934030.819243
3685,1354849212.5347607
3686,1343116275.9362037
3687,1433172208.4700983
3688,1325065518.6830165
3689,1341333593.4107378
3690,1335083111.4930842
3691,1327652311.5201516
3692,1349672201.1212668
3693,1376969113.7027895
3694,1356192906.7718296
3695,1392704756.3557663
3696,1399811932.3773718
3697,1335779233.4535546
3698,1344646453.4177008
3699,1338303436.0011935
3700,1397009182.5863366
3701,1351382053.9235637
3702,1337665216.437429
3703,1320520282.989389
3704,1389845265.8775225
3705,1342962781.8164902
3706,1372848416.892923
3707,1337048172.969244
3708,1340803597.9970257
3709,1321551069.0213537
3710,1342019304.3817906
3711,1423382695.1557946
3712,1369813798.86771
3713,1381532371.8290071
3714,1337488324.5250967
3715,1400107687.2100403
3716,1387498130.4947217
3717,1304268470.5532992
3718,1392907672.945047
3719,1353294271.266164
3720,1386066929.5977542
3721,1402925576.504848
3722,1307668269.0872242
3723,1325762166.095584
3724,1334054585.5253882
3725,1357101037.7084327
3726,1373950769.6730025
3727,1353507198.6905398
3728,1299700324.3348393
3729,1343732577.4499125
3730,1325950696.7623894
3731,1340901027.5928478
3732,1390831883.3103213
3733,1365371932.4280667
3734,1332986041.513357
3735,1338346249.322483
3736,1384510309.9945548
3737,1325733972.576376
3738,1346367375.5623267
3739,1436631983.7675033
3740,1379414489.2301466
3741,1351134578.0277343
3742,1388853636.8583152
3743,1396317966.3028777
3744,1347047758.961951
3745,1347743953.8772283
3746,1406364967.4096696
3747,1341903434.1369514
3748,1391427705.688714
3749,1329931838.9457872
3750,1335434057.8612247
3751,1369048961.6699405
3752,1329959228.6793408
3753,1302386757.7789412
3754,1350256949.153871
3755,1391734205.8696218
3756,1335235647.2052593
3757,1368501219.9982011
3758,1375321257.2314484
3759,1358911564.4811323
3760,1329933215.046165
3761,1362224281.5062823
3762,1364857771.0077128
3763,1320619564.8262393
3764,1394918937.2133703
3765,1382760615.8939452
3766,1384293498.371051
3767,1342465148.5968592
3768,1351836497.7384498
3769,1326220142.7070677
3770,1354837308.1703959
3771,1354088201.2701213
3772,1336913857.2234507
3773,1308609045.8289182
3774,1362006592.9554245
3775,1346145052.848587
3776,1371885123.2565734
3777,1379754410.1901798
3778,1349856239.9142175
3779,1423005983.0043538
3780,1283081184.173929
3781,1388672356.1602697
3782,1394136301.6104372
3783,1324461415.040602
3784,1370633106.6407187
3785,1377497334.1262991
3786,1324473907.5000165
3787,1353195725.6553526
3788,1398022854.6501243
3789,1311750332.290461
3790,1369059317.197938
3791,1319382442.0409687
3792,1329105425.4707317
3793,1364879909.5973287
3794,1341926899.6821551
3795,1299694147.629755
3796,1372831438.698323
3797,1411161575.8326755
3798,1374919724.679894
3799,1359441890.130993
3800,1355878916.8201692
3801,1396503595.2353578
3802,1376744577.4453795
3803,1384781893.314303
3804,1408540273.5371835
3805,1328871054.2173421
3806,1365777590.4061723
3807,1395254661.0711415
3808,1383644756.9821033
3809,1363575142.2032907
3810,1382261209.1608977
3811,1292046343.699767
3812,1283982594.786512
3813,1372169253.3146515
3814,1312741744.7796855
3815,1310807160.6785412
3816,1369949349.4427652
3817,1370620092.7462773
3818,1329762820.6171024
3819,1302553992.7549586
3820,1311789706.3081536
3821,1405503727.9505014
3822,1316650967.120873
3823,1435922741.478243
3824,1341809561.0764422
3825,1369105650.4421222
3826,1315748744.2270994
3827,1370755108.7766986
3828,1326615272.1200256
3829,1321113970.8217845
3830,1389460075.8156483
3831,1332648907.3337247
3832,1336551104.0783443
3833,1297942253.7938764
3834,1353628861.7936735
3835,1347186998.1114838
3836,1360816759.03257
3837,1337563370.704254
3838,1368750308.8482544
3839,1402766897.1188142
3840,1323807272.2965047
3841,1358414330.5107417
3842,1365705847.25845
3843,1294028987.4717076
3844,1378085784.9442239
3845,1329855387.8017898
3846,1322315566.3730452
3847,1382148152.7992249
3848,1361306708.00339
3849,1369019595.3367534
3850,1381345134.6332896
3851,1314783230.3496544
3852,1393926884.6181653
3853,1341236309.6645012
3854,1340850541.7173953
3855,1392364362.922024
3856,1338656988.9512806
3857,1425669770.9332616
3858,1389070635.100066
3859,1353275079.1619844
3860,1376270144.9332433
3861,1402936492.1916754
3862,1322800381.5333114
3863,1326655395.4379268
3864,1290657205.9823022
3865,1315899711.9948418
3866,1385950051.65968
3867,1341079224.62595
3868,1338169617.2263389
3869,1334478492.5278645
3870,1310266489.9501624
3871,1330515599.8520133
3872,1321740329.1246781
3873,1354787436.7283695
3874,1353990319.7421465
3875,1299749175.7163496
3876,1346580844.54873
3877,1359016372.1036184
3878,1279691166.864436
3879,1299758011.3091474
3880,1376566123.8232138
3881,1359673937.7844753
3882,1353926289.9838922
3883,1388361185.0494854
3884,1363991320.9366534
3885,1298694424.4648733
3886,1276969322.0480778
3887,1337283076.2534068
3888,1343022852.4491625
3889,1366339757.877489
3890,1385705037.4331033
3891,1372593582.3430066
3892,1386035692.6048028
3893,1362205471.9213054
3894,1327035039.444904
3895,1376150935.7863495
3896,1348715620.3356044
3897,1378509764.7513568
3898,1301596764.458526
3899,1335892004.321701
3900,1375584759.228632
3901,1372397950.9054694
3902,1352851011.462554
3903,1369996764.7866118
3904,1364157153.2142954
3905,1369372277.4662347
3906,1356185692.426103
3907,1324201073.0607197
3908,1400640932.8416893
3909,1361793555.1727574
3910,1315718894.8113523
3911,1312146717.9082828
3912,1356367799.0406175
3913,1315966233.7241678
3914,1319136843.0445
3915,1360760853.5295074
3916,1310520810.814821
3917,1354934708.0166829
3918,1334017049.0958188
3919,1359747009.182036
3920,1357199393.4679482
3921,1383428034.3589933
3922,1304220498.5678887
3923,1323479438.7736037
3924,1330955732.791223
3925,1375913671.1738868
3926,1381957787.5670688
3927,1378627457.3831415
3928,1340458047.800873
3929,1394674247.3404558
3930,1340613448.2636151
3931,1357213660.6332204
3932,1395764135.3958204
3933,1357371503.4151099
3934,1355841263.066861
3935,1312090551.5715446
3936,1363697698.7272372
3937,1404667520.199437
3938,1366849134.3872766
3939,1375503266.0493772
3940,1329227832.3213806
3941,1390320314.7695143
3942,1365067675.0522108
3943,1324218569.2251825
3944,1313144504.1230729
3945,1336502694.3070242
3946,1386760498.5418892
3947,1346700544.8788044
3948,1360158253.8942432
3949,1322036417.6406424
3950,1384444022.7307482
3951,1319643007.790674
3952,1348075204.8132417
3953,1370848561.5513463
3954,1356558995.3704875
3955,1383878171.040438
3956,1330284021.7772298
3957,1348144872.682495
3958,1405534559.5368028
3959,1408199433.3588052
3960,1378045194.898382
3961,1345643005.7537138
3962,1350053185.6567593
3963,1343035944.8827393
3964,1379670097.8307238
3965,1318576636.95902
3966,1382293289.092073
3967,1397133122.4417603
3968,1411031060.5042703
3969,1298121314.0817413
3970,1320048243.4723082
3971,1342095217.6224344
3972,1357867467.5025415
3973,1334735592.6493707
3974,1333318947.547462
3975,1382098322.3638463
3976,1361482436.9793541
3977,1322827595.1835926
3978,1313422698.803417
3979,1401425757.8879077
3980,1390764263.2359178
3981,1409228162.6041083
3982,1318671025.4285116
3983,1355945157.3480964
3984,1378503394.8814814
3985,1330956302.0128646
3986,1355269189.786217
3987,1349767426.9848847
3988,1374858900.204952
3989,1321663583.085852
3990,1391912811.1741848
3991,1364375529.8517282
3992,1327709203.3047493
3993,1358535034.6702735
3994,1370156440.6271696
3995,1398748752.5090942
3996,1365864637.703791
3997,1398882411.3546693
3998,1357620901.3367767
3999,1312929634.3738816
4000,1337568382.0413585
4001,1310560017.6355534
4002,1336235850.2091486
4003,1311792849.4167721
4004,1306652681.5912886
4005,1350558090.2524436
4006,1392231907.8479447
4007,1329396541.6177547
4008,1333940432.2042136
4009,1387837217.0603588
4010,1344584965.9864025
4011,1306144977.6434567
4012,1336997731.4235187
4013,1319546538.7765245
4014,1278884182.603949
4015,1325480966.2736833
4016,1331908406.1936364
4017,1344885178.493644
4018,1416050822.590196
4019,1329210000.455448
4020,1301310970.0254734
4021,1329776643.5841396
4022,1352694815.2402437
4023,1387600118.6860878
4024,1357788482.4325793
4025,1393272858.8101518
4026,1354011940.3422644
4027,1356448811.8725338
4028,1353751594.3553388
4029,1308761647.0285132
4030,1319752898.1305418
4031,1351499065.6829402
4032,1355417047.594298
4033,1412090850.113785
4034,1342495705.6357968
4035,1367555853.665478
4036,1316901685.9187312
4037,1367410485.8489487
4038,1282139403.0852993
4039,1386093934.9630723
4040,1375442130.9501119
4041,1352979400.2259061
4042,1384210415.6269946
4043,1305184902.344145
4044,1316309049.503109
4045,1321388432.2350473
4046,1359560947.0439956
4047,1385286156.0544968
4048,1349135163.222903
4049,1356505739.9669476
4050,1298876427.19384
4051,1380313296.019722
4052,1368700414.873581
4053,1351111864.5497215
4054,1316718027.7203286
4055,1353104974.906916
4056,1351673574.8193803
4057,1378510840.8374643
4058,1443154807.5282507
4059,1384158825.7889307
4060,1357602173.3104408
4061,1310509658.6145003
4062,1338065958.793816
4063,1343864650.8892496
4064,1392668309.636366
4065,1358980297.1798985
4066,1279660813.3120656
4067,1414508054.6749163
4068,1364965332.7376099
4069,1366330152.2700832
4070,1307320363.2519588
4071,1352788864.1009736
4072,1357424631.9829292
4073,1293008793.5104883
4074,1350236328.6957731
4075,1377044670.7640498
4076,1378187939.0113187
4077,1346303319.603239
4078,1332947637.9063742
4079,1392254567.384911
4080,1359879778.2661319
4081,1406450727.3762803
4082,1359439575.5641391
4083,1329929462.902643
4084,1363553169.7031546
4085,1351609300.3958437
4086,1368709355.0912533
4087,1346946415.437705
4088,1378602899.1238031
4089,1323797747.7359161
4090,1321716350.883663
4091,1321537546.9316227
4092,1359312740.30033
4093,1411025152.7871444
4094,1386483367.2992876
4095,1389444081.6964142
4096,1321356493.521411
4097,1352449907.2844834
4098,1312753981.7006388
4099,1377188007.6359382
4100,1356712177.39576
4101,1384874311.860764
4102,1349843762.3085904
4103,1382952046.3038707
4104,1266935556.6053722
4105,1376706741.6668324
4106,1360298792.0740335
4107,1338396339.1868212
4108,1389432010.6801171
4109,1328633514.7239776
4110,1379213097.975608
4111,1362736728.2502055
4112,1347352905.175359
4113,1336079125.3099864
4114,1325788443.1277125
4115,1375535462.95755
4116,1331212510.5080554
4117,1304367442.6066487
4118,1371861997.887294
4119,1378613993.5353549
4120,1375976464.4405622
4121,1334559937.0864484
4122,1363215733.0111835
4123,1345034711.1722507
4124,1376706381.5417485
4125,1295333576.3659823
4126,1371763595.0177083
4127,1387964824.4469721
4128,1255793704.6040595
4129,1384919072.4270132
4130,1310199532.7001054
4131,1362598230.3519356
4132,1357779257.8585775
4133,1327490184.2306297
4134,1361231400.0916471
4135,1325491003.5813198
4136,1379420497.7097542
4137,1378524893.5984132
4138,1351427691.3189113
4139,1318893877.190999
4140,1328807096.132799
4141,1392589977.6306996
4142,1325988984.6399019
4143,1353042913.3012054
4144,1350208627.2614174
4145,1395364783.3167949
4146,1433926740.1212747
4147,1351999597.804745
4148,1362726381.6419947
4149,1361360456.7943559
4150,1373524145.871418
4151,1298431508.682815
4152,1344337546.5008538
4153,1378178597.2589548
4154,1356500383.350712
4155,1318053764.8265584
4156,1305333891.7253566
4157,1265282445.1949458
4158,1428921838.0250483
4159,1364190267.0143645
4160,1401112425.026564
4161,1388576629.8533323
4162,1373943586.9318297
4163,1345454751.7202332
4164,1364204699.9331656
4165,1319071494.564791
4166,1318876145.1116276
4167,1325613918.6066637
4168,1333616840.4529598
4169,1376364622.4407287
4170,1312653990.958899
4171,1341080480.5492675
4172,1318862768.6617193
4173,1407567979.806718
4174,1359831884.0144105
4175,1406831687.9206862
4176,1349744609.3940485
4177,1329414949.1082008
4178,1333283297.7002516
4179,1341538061.5839515
4180,1353946263.600713
4181,1318176361.1108172
4182,1274034869.045682
4183,1328828864.3859136
4184,1366044679.8884985
4185,1321886222.8319113
4186,1380723744.19289
4187,1366738271.1065116
4188,1289901897.5593867
4189,1391843577.1704311
4190,1293468644.4704556
4191,1331907509.8504133
4192,1351967761.0220501
4193,1294917591.7435257
4194,1420327283.4381995
4195,1364786816.3697267
4196,1400004125.8106127
4197,1324129481.1090682
4198,1364429412.8814273
4199,1348571369.996511
4200,1375849502.7347698
4201,1355354452.3598971
4202,1347030535.4997919
4203,1402736983.1100378
4204,1365750013.6256874
